Country,City,Date,Mobility_Retail,Mobility_Transit,Mobility_Workplace,Mobility_Residential,Response_Stringency
Hong Kong,Hong Kong,2020-05-18,-22,-27,-12,12,64
Hong Kong,Hong Kong,2020-05-19,-19,-25,-10,12,64
Hong Kong,Hong Kong,2020-05-20,-18,-23,-6,10,64
Hong Kong,Hong Kong,2020-05-21,-20,-21,-1,9,64
Hong Kong,Hong Kong,2020-05-22,-17,-24,-12,13,64
Hong Kong,Hong Kong,2020-05-23,-16,-21,-10,10,64
Hong Kong,Hong Kong,2020-05-24,-16,-21,-10,9,64
Hong Kong,Hong Kong,2020-05-25,-21,-26,-12,12,64
Hong Kong,Hong Kong,2020-05-26,-18,-25,-9,11,64
Hong Kong,Hong Kong,2020-05-27,-18,-23,-6,10,60
Hong Kong,Hong Kong,2020-05-28,-16,-17,2,7,60
Hong Kong,Hong Kong,2020-05-29,-13,-19,-9,11,53
Hong Kong,Hong Kong,2020-05-30,-22,-27,-13,12,53
Hong Kong,Hong Kong,2020-05-31,-14,-21,-9,9,53
Hong Kong,Hong Kong,2020-06-01,-15,-21,-7,9,53
Hong Kong,Hong Kong,2020-06-02,-17,-22,-6,9,53
Hong Kong,Hong Kong,2020-06-03,-15,-20,-2,8,53
Hong Kong,Hong Kong,2020-06-04,-16,-18,4,7,53
Hong Kong,Hong Kong,2020-06-05,-13,-19,-8,10,53
Hong Kong,Hong Kong,2020-06-06,-18,-22,-11,10,53
Hong Kong,Hong Kong,2020-06-07,-24,-33,-16,12,53
Hong Kong,Hong Kong,2020-06-08,-20,-24,-8,10,53
Hong Kong,Hong Kong,2020-06-09,-15,-20,-4,9,53
Hong Kong,Hong Kong,2020-06-10,-14,-18,-1,7,53
Hong Kong,Hong Kong,2020-06-11,-13,-14,6,5,53
Hong Kong,Hong Kong,2020-06-12,-11,-16,-6,9,53
Hong Kong,Hong Kong,2020-06-13,-14,-19,-8,9,53
Hong Kong,Hong Kong,2020-06-14,-19,-28,-12,11,53
Singapore,Singapore,2020-02-15,-14,-17,-4,8,25
Singapore,Singapore,2020-02-16,-19,-22,-7,8,25
Singapore,Singapore,2020-02-17,-12,-14,-4,7,25
Singapore,Singapore,2020-02-18,-13,-15,-5,7,25
Singapore,Singapore,2020-02-19,-14,-15,-5,8,25
Singapore,Singapore,2020-02-20,-14,-12,-5,7,25
Singapore,Singapore,2020-02-21,-11,-12,0,8,25
Singapore,Singapore,2020-02-22,-11,-16,-3,6,25
Singapore,Singapore,2020-02-23,-14,-19,-5,6,25
Singapore,Singapore,2020-02-24,-12,-14,-3,7,25
Singapore,Singapore,2020-02-25,-10,-13,-3,6,25
Singapore,Singapore,2020-02-26,-12,-14,-4,7,25
Singapore,Singapore,2020-02-27,-12,-9,-4,6,25
Singapore,Singapore,2020-02-28,-8,-11,1,7,25
Singapore,Singapore,2020-02-29,-8,-13,0,5,25
Singapore,Singapore,2020-03-01,-11,-16,-3,5,25
Singapore,Singapore,2020-03-02,-8,-12,-2,6,25
Singapore,Singapore,2020-03-03,-8,-13,-1,6,25
Singapore,Singapore,2020-03-04,-11,-12,-2,6,25
Singapore,Singapore,2020-03-05,-12,-9,-2,6,25
Singapore,Singapore,2020-03-06,-8,-10,3,7,25
Singapore,Singapore,2020-03-07,-10,-15,0,6,25
Singapore,Singapore,2020-03-08,-11,-16,-2,5,25
Singapore,Singapore,2020-03-09,-11,-14,-1,6,25
Singapore,Singapore,2020-03-10,-11,-13,-1,6,25
Singapore,Singapore,2020-03-11,-13,-13,-2,7,25
Singapore,Singapore,2020-03-12,-13,-9,-2,6,25
Singapore,Singapore,2020-03-13,-10,-12,1,8,36
Singapore,Singapore,2020-03-14,-11,-15,0,6,36
Singapore,Singapore,2020-03-15,-14,-18,-3,6,36
Singapore,Singapore,2020-03-16,-10,-16,-11,9,36
Singapore,Singapore,2020-03-17,-8,-16,-12,9,36
Singapore,Singapore,2020-03-18,-11,-19,-14,11,36
Singapore,Singapore,2020-03-19,-13,-19,-16,12,36
Singapore,Singapore,2020-03-20,-11,-21,-13,15,36
Singapore,Singapore,2020-03-21,-13,-23,-3,11,36
Singapore,Singapore,2020-03-22,-18,-31,-8,11,36
Singapore,Singapore,2020-03-23,-16,-24,-11,12,36
Singapore,Singapore,2020-03-24,-13,-23,-13,12,36
Singapore,Singapore,2020-03-25,-16,-25,-15,14,36
Singapore,Singapore,2020-03-26,-18,-25,-16,14,36
Singapore,Singapore,2020-03-27,-20,-27,-14,18,39
Singapore,Singapore,2020-03-28,-23,-33,-8,15,39
Singapore,Singapore,2020-03-29,-28,-40,-15,15,39
Singapore,Singapore,2020-03-30,-21,-29,-18,16,39
Singapore,Singapore,2020-03-31,-20,-29,-18,15,39
Singapore,Singapore,2020-04-01,-23,-31,-22,18,39
Singapore,Singapore,2020-04-02,-25,-33,-27,19,39
Singapore,Singapore,2020-04-03,-21,-32,-20,21,48
Singapore,Singapore,2020-04-04,-24,-36,-7,15,48
Singapore,Singapore,2020-04-05,-23,-40,-10,14,48
Singapore,Singapore,2020-04-06,-15,-32,-24,16,48
Singapore,Singapore,2020-04-07,-51,-54,-52,32,59
Singapore,Singapore,2020-04-08,-59,-63,-63,39,82
Singapore,Singapore,2020-04-09,-57,-63,-64,38,82
Singapore,Singapore,2020-04-10,-63,-75,-83,53,80
Singapore,Singapore,2020-04-11,-61,-66,-51,32,80
Singapore,Singapore,2020-04-12,-64,-70,-49,27,80
Singapore,Singapore,2020-04-13,-60,-66,-64,40,80
Singapore,Singapore,2020-04-14,-58,-65,-65,40,85
Singapore,Singapore,2020-04-15,-60,-66,-66,42,85
Singapore,Singapore,2020-04-16,-61,-66,-66,42,85
Singapore,Singapore,2020-04-17,-60,-65,-65,47,85
Singapore,Singapore,2020-04-18,-65,-66,-51,32,85
Singapore,Singapore,2020-04-19,-66,-69,-49,27,85
Singapore,Singapore,2020-04-20,-65,-68,-66,41,85
Singapore,Singapore,2020-04-21,-64,-69,-67,42,85
Singapore,Singapore,2020-04-22,-66,-69,-68,44,85
Singapore,Singapore,2020-04-23,-68,-70,-69,44,85
Singapore,Singapore,2020-04-24,-70,-71,-67,49,85
Singapore,Singapore,2020-04-25,-68,-70,-55,34,85
Singapore,Singapore,2020-04-26,-70,-72,-52,28,85
Singapore,Singapore,2020-04-27,-67,-70,-68,43,85
Singapore,Singapore,2020-04-28,-66,-69,-68,42,85
Singapore,Singapore,2020-04-29,-67,-69,-69,43,85
Singapore,Singapore,2020-04-30,-67,-67,-69,43,85
Singapore,Singapore,2020-05-01,-68,-74,-83,55,85
Singapore,Singapore,2020-05-02,-67,-67,-54,33,85
Singapore,Singapore,2020-05-03,-69,-69,-49,28,85
Singapore,Singapore,2020-05-04,-66,-68,-67,42,85
Singapore,Singapore,2020-05-05,-65,-67,-67,42,85
Singapore,Singapore,2020-05-06,-64,-66,-67,43,85
Singapore,Singapore,2020-05-07,-66,-72,-83,48,85
Singapore,Singapore,2020-05-08,-67,-66,-66,48,85
Singapore,Singapore,2020-05-09,-65,-64,-51,32,85
Singapore,Singapore,2020-05-10,-65,-67,-46,27,85
Singapore,Singapore,2020-05-11,-66,-66,-66,42,85
Singapore,Singapore,2020-05-12,-61,-64,-65,41,81
Singapore,Singapore,2020-05-13,-63,-64,-65,43,81
Singapore,Singapore,2020-05-14,-64,-64,-66,41,81
Singapore,Singapore,2020-05-15,-63,-64,-64,45,81
Singapore,Singapore,2020-05-16,-62,-62,-48,31,81
Singapore,Singapore,2020-05-17,-65,-67,-43,27,81
Singapore,Singapore,2020-05-18,-62,-64,-64,41,81
Singapore,Singapore,2020-05-19,-62,-63,-63,41,81
Singapore,Singapore,2020-05-20,-62,-63,-63,42,81
Singapore,Singapore,2020-05-21,-63,-62,-64,41,81
Singapore,Singapore,2020-05-22,-63,-64,-61,46,81
Singapore,Singapore,2020-05-23,-61,-61,-47,31,81
Singapore,Singapore,2020-05-24,-66,-67,-46,27,81
Singapore,Singapore,2020-05-25,-62,-72,-82,48,81
Singapore,Singapore,2020-05-26,-61,-63,-61,40,81
Singapore,Singapore,2020-05-27,-61,-62,-61,41,81
Singapore,Singapore,2020-05-28,-63,-61,-61,41,81
Singapore,Singapore,2020-05-29,-62,-62,-58,45,81
Singapore,Singapore,2020-05-30,-60,-61,-42,31,81
Singapore,Singapore,2020-05-31,-62,-64,-37,26,81
Singapore,Singapore,2020-06-01,-61,-62,-60,40,81
Singapore,Singapore,2020-06-02,-55,-51,-45,33,78
Singapore,Singapore,2020-06-03,-57,-52,-47,35,78
Singapore,Singapore,2020-06-04,-59,-52,-47,35,78
Singapore,Singapore,2020-06-05,-56,-52,-44,38,78
Singapore,Singapore,2020-06-06,-56,-56,-36,28,78
Singapore,Singapore,2020-06-07,-60,-60,-34,24,78
Singapore,Singapore,2020-06-08,-56,-52,-46,33,78
Singapore,Singapore,2020-06-09,-56,-52,-46,33,78
Singapore,Singapore,2020-06-10,-58,-53,-47,35,78
Singapore,Singapore,2020-06-11,-58,-51,-47,34,78
Singapore,Singapore,2020-06-12,-57,-52,-44,38,78
Singapore,Singapore,2020-06-13,-59,-57,-35,28,78
Singapore,Singapore,2020-06-14,-60,-60,-31,24,78
Mongolia,Ulaanbaatar,2020-02-15,-9,-4,-1,4,49
Mongolia,Ulaanbaatar,2020-02-16,-8,-4,0,1,49
Mongolia,Ulaanbaatar,2020-02-17,-6,-6,-3,4,49
Mongolia,Ulaanbaatar,2020-02-18,-5,-8,-4,4,49
Mongolia,Ulaanbaatar,2020-02-19,-3,-3,-3,4,49
Mongolia,Ulaanbaatar,2020-02-20,-5,-3,-5,4,49
Mongolia,Ulaanbaatar,2020-02-21,-2,-1,-7,4,66
Mongolia,Ulaanbaatar,2020-02-22,-1,3,-7,2,66
Mongolia,Ulaanbaatar,2020-02-23,-28,-21,-13,6,66
Mongolia,Ulaanbaatar,2020-02-24,-70,-39,-74,18,66
Mongolia,Ulaanbaatar,2020-02-25,-73,-57,-78,26,66
Mongolia,Ulaanbaatar,2020-02-26,-71,-59,-74,27,66
Mongolia,Ulaanbaatar,2020-02-27,-46,-44,-29,14,66
Mongolia,Ulaanbaatar,2020-02-28,-41,-43,-25,15,66
Mongolia,Ulaanbaatar,2020-02-29,-37,-38,-19,10,66
Mongolia,Ulaanbaatar,2020-03-01,-38,-42,-14,8,66
Mongolia,Ulaanbaatar,2020-03-02,-29,-32,-12,9,66
Mongolia,Ulaanbaatar,2020-03-03,-22,-20,-12,4,57
Mongolia,Ulaanbaatar,2020-03-04,-18,-15,-6,6,57
Mongolia,Ulaanbaatar,2020-03-05,-14,-15,-6,6,57
Mongolia,Ulaanbaatar,2020-03-06,-12,-16,-5,6,57
Mongolia,Ulaanbaatar,2020-03-07,-7,-11,-3,4,57
Mongolia,Ulaanbaatar,2020-03-08,-5,-11,-9,2,57
Mongolia,Ulaanbaatar,2020-03-09,-15,-17,-4,6,57
Mongolia,Ulaanbaatar,2020-03-10,-33,-24,-15,12,57
Mongolia,Ulaanbaatar,2020-03-11,-51,-44,-31,21,57
Mongolia,Ulaanbaatar,2020-03-12,-54,-44,-35,20,57
Mongolia,Ulaanbaatar,2020-03-13,-53,-42,-33,21,57
Mongolia,Ulaanbaatar,2020-03-14,-52,-39,-32,13,57
Mongolia,Ulaanbaatar,2020-03-15,-51,-38,-29,9,57
Mongolia,Ulaanbaatar,2020-03-16,-15,-13,-12,8,57
Mongolia,Ulaanbaatar,2020-03-17,-18,-16,-13,9,49
Mongolia,Ulaanbaatar,2020-03-18,-15,-17,-13,9,49
Mongolia,Ulaanbaatar,2020-03-19,-27,-24,-16,11,49
Mongolia,Ulaanbaatar,2020-03-20,-24,-22,-13,11,49
Mongolia,Ulaanbaatar,2020-03-21,-20,-16,-8,6,49
Mongolia,Ulaanbaatar,2020-03-22,-19,-16,-8,2,49
Mongolia,Ulaanbaatar,2020-03-23,-17,-14,-10,6,60
Mongolia,Ulaanbaatar,2020-03-24,-20,-17,-11,7,63
Mongolia,Ulaanbaatar,2020-03-25,-23,-22,-10,9,63
Mongolia,Ulaanbaatar,2020-03-26,-22,-22,-12,9,63
Mongolia,Ulaanbaatar,2020-03-27,-22,-20,-10,9,63
Mongolia,Ulaanbaatar,2020-03-28,-20,-16,-6,5,63
Mongolia,Ulaanbaatar,2020-03-29,-19,-16,-5,2,63
Mongolia,Ulaanbaatar,2020-03-30,-20,-16,-7,7,63
Mongolia,Ulaanbaatar,2020-03-31,-18,-16,-7,6,63
Mongolia,Ulaanbaatar,2020-04-01,-12,-10,-7,5,63
Mongolia,Ulaanbaatar,2020-04-02,-13,-12,-8,5,63
Mongolia,Ulaanbaatar,2020-04-03,-14,-12,-7,6,63
Mongolia,Ulaanbaatar,2020-04-04,-13,-6,-7,0,63
Mongolia,Ulaanbaatar,2020-04-05,-15,-10,-5,-1,66
Mongolia,Ulaanbaatar,2020-04-06,-15,-14,-6,5,66
Mongolia,Ulaanbaatar,2020-04-07,-14,-12,-7,5,66
Mongolia,Ulaanbaatar,2020-04-08,-11,-8,-5,5,66
Mongolia,Ulaanbaatar,2020-04-09,-14,-14,-7,5,66
Mongolia,Ulaanbaatar,2020-04-10,-13,-12,-6,5,66
Mongolia,Ulaanbaatar,2020-04-11,-10,-5,-4,1,66
Mongolia,Ulaanbaatar,2020-04-12,-15,-7,-1,0,66
Mongolia,Ulaanbaatar,2020-04-13,-13,-9,-4,4,66
Mongolia,Ulaanbaatar,2020-04-14,-19,-14,-5,5,66
Mongolia,Ulaanbaatar,2020-04-15,-18,-13,-7,8,66
Mongolia,Ulaanbaatar,2020-04-16,-12,-9,-5,5,66
Mongolia,Ulaanbaatar,2020-04-17,-12,-8,-5,5,66
Mongolia,Ulaanbaatar,2020-04-18,-12,-5,1,2,66
Mongolia,Ulaanbaatar,2020-04-19,-19,-16,1,3,66
Mongolia,Ulaanbaatar,2020-04-20,-8,-7,-2,4,66
Mongolia,Ulaanbaatar,2020-04-21,-9,-9,-4,5,66
Mongolia,Ulaanbaatar,2020-04-22,-11,-14,-3,6,66
Mongolia,Ulaanbaatar,2020-04-23,-10,-14,-4,5,66
Mongolia,Ulaanbaatar,2020-04-24,-11,-14,-2,6,66
Mongolia,Ulaanbaatar,2020-04-25,-7,2,6,-1,66
Mongolia,Ulaanbaatar,2020-04-26,-6,0,6,-4,66
Mongolia,Ulaanbaatar,2020-04-27,-5,-1,-1,2,66
Mongolia,Ulaanbaatar,2020-04-28,-5,-3,-2,1,74
Mongolia,Ulaanbaatar,2020-04-29,-5,-2,0,1,74
Mongolia,Ulaanbaatar,2020-04-30,-2,-1,-1,0,74
Mongolia,Ulaanbaatar,2020-05-01,-2,3,-1,0,74
Mongolia,Ulaanbaatar,2020-05-02,-1,3,6,-1,74
Mongolia,Ulaanbaatar,2020-05-03,1,12,8,-5,74
Mongolia,Ulaanbaatar,2020-05-04,1,3,1,0,74
Mongolia,Ulaanbaatar,2020-05-05,3,6,2,0,91
Mongolia,Ulaanbaatar,2020-05-06,2,7,1,1,91
Mongolia,Ulaanbaatar,2020-05-07,-5,4,-10,4,91
Mongolia,Ulaanbaatar,2020-05-08,2,9,1,1,74
Mongolia,Ulaanbaatar,2020-05-09,-2,3,5,1,71
Mongolia,Ulaanbaatar,2020-05-10,1,9,10,-2,71
Mongolia,Ulaanbaatar,2020-05-11,3,8,5,1,71
Mongolia,Ulaanbaatar,2020-05-12,7,12,5,-1,71
Mongolia,Ulaanbaatar,2020-05-13,5,12,4,0,71
Mongolia,Ulaanbaatar,2020-05-14,2,7,4,-2,71
Mongolia,Ulaanbaatar,2020-05-15,-8,-3,2,4,71
Mongolia,Ulaanbaatar,2020-05-16,-4,1,7,4,71
Mongolia,Ulaanbaatar,2020-05-17,8,12,15,-1,71
Mongolia,Ulaanbaatar,2020-05-18,8,16,5,-1,71
Mongolia,Ulaanbaatar,2020-05-19,7,15,5,-2,71
Mongolia,Ulaanbaatar,2020-05-20,7,14,4,0,71
Mongolia,Ulaanbaatar,2020-05-21,7,12,3,0,71
Mongolia,Ulaanbaatar,2020-05-22,3,10,4,0,71
Mongolia,Ulaanbaatar,2020-05-23,7,18,11,-4,71
Mongolia,Ulaanbaatar,2020-05-24,7,13,12,-7,71
Mongolia,Ulaanbaatar,2020-05-25,7,16,0,-4,71
Mongolia,Ulaanbaatar,2020-05-26,5,9,6,-2,71
Mongolia,Ulaanbaatar,2020-05-27,9,12,6,-3,71
Mongolia,Ulaanbaatar,2020-05-28,4,9,5,-2,71
Mongolia,Ulaanbaatar,2020-05-29,5,12,3,1,71
Mongolia,Ulaanbaatar,2020-05-30,14,20,17,-4,71
Mongolia,Ulaanbaatar,2020-05-31,22,28,20,-10,71
Mongolia,Ulaanbaatar,2020-06-01,-15,-2,-60,3,71
Mongolia,Ulaanbaatar,2020-06-02,4,12,5,-4,71
Mongolia,Ulaanbaatar,2020-06-03,8,16,6,-3,71
Mongolia,Ulaanbaatar,2020-06-04,11,18,4,-5,71
Mongolia,Ulaanbaatar,2020-06-05,-14,4,-41,3,71
Mongolia,Ulaanbaatar,2020-06-06,0,13,6,-8,71
Mongolia,Ulaanbaatar,2020-06-07,6,16,17,-10,71
Mongolia,Ulaanbaatar,2020-06-08,5,17,6,-4,71
Mongolia,Ulaanbaatar,2020-06-09,9,19,6,-4,71
Mongolia,Ulaanbaatar,2020-06-10,12,21,7,-5,71
Mongolia,Ulaanbaatar,2020-06-11,9,17,5,-5,71
Mongolia,Ulaanbaatar,2020-06-12,4,13,3,-3,71
Mongolia,Ulaanbaatar,2020-06-13,7,19,15,-9,71
Mongolia,Ulaanbaatar,2020-06-14,7,18,20,-12,71
France,Paris,2020-02-15,-12,4,-8,-1,14
France,Paris,2020-02-16,-6,4,-1,-2,14
France,Paris,2020-02-17,-2,-11,-20,4,14
France,Paris,2020-02-18,-1,-8,-18,3,14
France,Paris,2020-02-19,-7,-10,-15,2,14
France,Paris,2020-02-20,-3,-8,-19,4,14
France,Paris,2020-02-21,-4,-6,-18,4,14
France,Paris,2020-02-22,-8,6,-8,0,14
France,Paris,2020-02-23,-2,7,-2,0,14
France,Paris,2020-02-24,-1,0,2,1,14
France,Paris,2020-02-25,-3,1,2,0,17
France,Paris,2020-02-26,-4,-3,2,1,17
France,Paris,2020-02-27,-2,0,1,1,17
France,Paris,2020-02-28,-2,3,3,1,17
France,Paris,2020-02-29,-4,5,1,1,31
France,Paris,2020-03-01,-11,-2,-2,1,31
France,Paris,2020-03-02,-6,-4,2,2,40
France,Paris,2020-03-03,-4,-3,2,0,40
France,Paris,2020-03-04,-8,-7,2,1,40
France,Paris,2020-03-05,-8,-4,1,2,40
France,Paris,2020-03-06,-6,-2,3,1,40
France,Paris,2020-03-07,-8,1,0,1,40
France,Paris,2020-03-08,-11,-6,-3,1,40
France,Paris,2020-03-09,-7,-8,0,2,40
France,Paris,2020-03-10,-10,-8,-1,2,40
France,Paris,2020-03-11,-9,-9,-1,1,40
France,Paris,2020-03-12,-9,-9,-2,2,40
France,Paris,2020-03-13,-14,-12,-3,4,43
France,Paris,2020-03-14,-28,-20,-8,6,48
France,Paris,2020-03-15,-53,-24,-17,5,48
France,Paris,2020-03-16,-47,-42,-47,18,56
France,Paris,2020-03-17,-73,-66,-68,30,91
France,Paris,2020-03-18,-84,-78,-76,35,91
France,Paris,2020-03-19,-83,-79,-78,38,91
France,Paris,2020-03-20,-84,-81,-78,41,91
France,Paris,2020-03-21,-88,-82,-64,26,91
France,Paris,2020-03-22,-89,-83,-59,19,91
France,Paris,2020-03-23,-83,-83,-80,38,91
France,Paris,2020-03-24,-84,-83,-81,40,91
France,Paris,2020-03-25,-85,-84,-81,38,91
France,Paris,2020-03-26,-84,-84,-81,40,91
France,Paris,2020-03-27,-85,-84,-80,42,91
France,Paris,2020-03-28,-88,-83,-66,26,91
France,Paris,2020-03-29,-91,-87,-63,20,91
France,Paris,2020-03-30,-86,-84,-81,39,91
France,Paris,2020-03-31,-92,-84,-82,40,91
France,Paris,2020-04-01,-92,-84,-80,37,91
France,Paris,2020-04-02,-92,-84,-81,40,91
France,Paris,2020-04-03,-88,-83,-80,42,91
France,Paris,2020-04-04,-89,-80,-65,26,91
France,Paris,2020-04-05,-90,-82,-59,19,91
France,Paris,2020-04-06,-86,-83,-81,38,91
France,Paris,2020-04-07,-85,-82,-81,39,91
France,Paris,2020-04-08,-86,-82,-80,36,91
France,Paris,2020-04-09,-85,-82,-81,39,91
France,Paris,2020-04-10,-85,-82,-79,41,91
France,Paris,2020-04-11,-87,-79,-63,25,91
France,Paris,2020-04-12,-89,-82,-58,19,91
France,Paris,2020-04-13,-91,-88,-91,42,91
France,Paris,2020-04-14,-82,-80,-79,37,91
France,Paris,2020-04-15,-84,-80,-78,36,91
France,Paris,2020-04-16,-83,-80,-79,38,91
France,Paris,2020-04-17,-84,-80,-78,40,91
France,Paris,2020-04-18,-87,-78,-60,25,91
France,Paris,2020-04-19,-89,-80,-54,18,91
France,Paris,2020-04-20,-82,-80,-78,36,91
France,Paris,2020-04-21,-82,-79,-77,37,91
France,Paris,2020-04-22,-83,-79,-75,34,91
France,Paris,2020-04-23,-82,-78,-76,37,91
France,Paris,2020-04-24,-83,-79,-75,39,91
France,Paris,2020-04-25,-85,-76,-57,24,91
France,Paris,2020-04-26,-87,-77,-51,17,91
France,Paris,2020-04-27,-81,-79,-75,35,91
France,Paris,2020-04-28,-81,-78,-75,34,91
France,Paris,2020-04-29,-82,-79,-74,34,91
France,Paris,2020-04-30,-77,-78,-74,35,91
France,Paris,2020-05-01,-91,-86,-90,45,91
France,Paris,2020-05-02,-80,-73,-54,23,91
France,Paris,2020-05-03,-87,-77,-49,18,91
France,Paris,2020-05-04,-75,-75,-72,33,91
France,Paris,2020-05-05,-77,-75,-72,34,91
France,Paris,2020-05-06,-76,-72,-70,31,91
France,Paris,2020-05-07,-74,-72,-71,32,91
France,Paris,2020-05-08,-83,-81,-86,41,91
France,Paris,2020-05-09,-80,-71,-50,22,91
France,Paris,2020-05-10,-84,-72,-43,16,91
France,Paris,2020-05-11,-58,-61,-61,25,77
France,Paris,2020-05-12,-57,-57,-60,25,77
France,Paris,2020-05-13,-59,-57,-59,23,77
France,Paris,2020-05-14,-57,-57,-60,24,77
France,Paris,2020-05-15,-58,-55,-58,25,77
France,Paris,2020-05-16,-59,-44,-33,11,77
France,Paris,2020-05-17,-61,-48,-24,8,77
France,Paris,2020-05-18,-51,-54,-57,23,77
France,Paris,2020-05-19,-52,-53,-57,23,77
France,Paris,2020-05-20,-49,-51,-56,19,77
France,Paris,2020-05-21,-56,-63,-82,28,77
France,Paris,2020-05-22,-51,-57,-65,26,77
France,Paris,2020-05-23,-56,-46,-28,12,77
France,Paris,2020-05-24,-59,-44,-17,5,77
France,Paris,2020-05-25,-47,-52,-56,21,77
France,Paris,2020-05-26,-48,-50,-53,21,75
France,Paris,2020-05-27,-49,-49,-51,19,75
France,Paris,2020-05-28,-46,-49,-52,21,75
France,Paris,2020-05-29,-48,-47,-51,21,75
France,Paris,2020-05-30,-48,-34,-12,7,75
France,Paris,2020-05-31,-48,-36,-1,3,75
France,Paris,2020-06-01,-45,-57,-75,24,75
France,Paris,2020-06-02,-38,-40,-47,16,66
France,Paris,2020-06-03,-41,-42,-46,16,66
France,Paris,2020-06-04,-44,-45,-48,19,66
France,Paris,2020-06-05,-43,-43,-46,18,66
France,Paris,2020-06-06,-38,-29,-11,6,66
France,Paris,2020-06-07,-40,-33,4,2,66
France,Paris,2020-06-08,-37,-43,-46,16,66
France,Paris,2020-06-09,-37,-40,-45,16,66
France,Paris,2020-06-10,-38,-40,-44,14,66
France,Paris,2020-06-11,-35,-40,-45,16,66
France,Paris,2020-06-12,-41,-40,-44,16,66
France,Paris,2020-06-13,-38,-25,-5,4,66
France,Paris,2020-06-14,-39,-30,6,2,66
Ireland,Dublin,2020-02-15,-10,-9,-4,2,4
Ireland,Dublin,2020-02-16,-4,-5,-1,2,4
Ireland,Dublin,2020-02-17,5,1,-7,2,4
Ireland,Dublin,2020-02-18,4,0,-5,1,4
Ireland,Dublin,2020-02-19,2,-1,-7,2,4
Ireland,Dublin,2020-02-20,6,-1,-8,2,4
Ireland,Dublin,2020-02-21,3,1,-9,2,4
Ireland,Dublin,2020-02-22,-1,1,-2,0,4
Ireland,Dublin,2020-02-23,-5,1,0,0,4
Ireland,Dublin,2020-02-24,-2,1,1,0,4
Ireland,Dublin,2020-02-25,-1,0,3,0,13
Ireland,Dublin,2020-02-26,0,1,2,0,13
Ireland,Dublin,2020-02-27,4,3,2,0,13
Ireland,Dublin,2020-02-28,5,5,1,0,13
Ireland,Dublin,2020-02-29,-7,-6,-2,2,17
Ireland,Dublin,2020-03-01,0,1,1,0,17
Ireland,Dublin,2020-03-02,2,2,1,0,17
Ireland,Dublin,2020-03-03,6,0,1,0,17
Ireland,Dublin,2020-03-04,4,-1,0,1,17
Ireland,Dublin,2020-03-05,4,-1,1,0,17
Ireland,Dublin,2020-03-06,3,-1,0,0,17
Ireland,Dublin,2020-03-07,-3,-3,0,1,17
Ireland,Dublin,2020-03-08,-1,-4,-1,0,17
Ireland,Dublin,2020-03-09,-4,-6,-1,2,17
Ireland,Dublin,2020-03-10,1,-5,0,1,17
Ireland,Dublin,2020-03-11,-5,-11,-4,3,17
Ireland,Dublin,2020-03-12,-7,-17,-6,4,31
Ireland,Dublin,2020-03-13,-22,-34,-30,14,38
Ireland,Dublin,2020-03-14,-36,-36,-14,9,38
Ireland,Dublin,2020-03-15,-40,-39,-18,9,46
Ireland,Dublin,2020-03-16,-34,-50,-54,20,46
Ireland,Dublin,2020-03-17,-59,-65,-83,30,46
Ireland,Dublin,2020-03-18,-51,-57,-54,24,46
Ireland,Dublin,2020-03-19,-53,-61,-56,26,46
Ireland,Dublin,2020-03-20,-57,-64,-56,28,46
Ireland,Dublin,2020-03-21,-62,-65,-44,18,46
Ireland,Dublin,2020-03-22,-63,-63,-44,14,46
Ireland,Dublin,2020-03-23,-56,-67,-60,26,46
Ireland,Dublin,2020-03-24,-57,-69,-62,27,55
Ireland,Dublin,2020-03-25,-66,-70,-64,29,55
Ireland,Dublin,2020-03-26,-67,-72,-65,30,62
Ireland,Dublin,2020-03-27,-68,-74,-65,31,74
Ireland,Dublin,2020-03-28,-82,-80,-59,23,81
Ireland,Dublin,2020-03-29,-85,-82,-58,21,81
Ireland,Dublin,2020-03-30,-78,-81,-76,34,81
Ireland,Dublin,2020-03-31,-77,-80,-77,34,81
Ireland,Dublin,2020-04-01,-78,-81,-77,36,81
Ireland,Dublin,2020-04-02,-78,-82,-77,38,81
Ireland,Dublin,2020-04-03,-77,-82,-76,38,81
Ireland,Dublin,2020-04-04,-80,-79,-62,23,81
Ireland,Dublin,2020-04-05,-81,-81,-57,21,81
Ireland,Dublin,2020-04-06,-73,-80,-76,34,85
Ireland,Dublin,2020-04-07,-72,-77,-76,33,85
Ireland,Dublin,2020-04-08,-74,-79,-76,34,85
Ireland,Dublin,2020-04-09,-73,-80,-76,36,85
Ireland,Dublin,2020-04-10,-75,-81,-81,38,85
Ireland,Dublin,2020-04-11,-77,-76,-60,22,85
Ireland,Dublin,2020-04-12,-91,-85,-61,22,85
Ireland,Dublin,2020-04-13,-80,-85,-89,38,85
Ireland,Dublin,2020-04-14,-74,-78,-75,33,85
Ireland,Dublin,2020-04-15,-75,-78,-75,34,85
Ireland,Dublin,2020-04-16,-87,-75,-74,36,85
Ireland,Dublin,2020-04-17,-87,-75,-74,37,85
Ireland,Dublin,2020-04-18,-89,-73,-57,23,85
Ireland,Dublin,2020-04-19,-89,-73,-53,20,85
Ireland,Dublin,2020-04-20,-87,-74,-74,32,85
Ireland,Dublin,2020-04-21,-86,-73,-73,32,85
